plot_id;tree_id;measure_id;dbh_cm;height_h;drainage_texture_class;potential_vegetation;climatic_domain;ratio_dbh_meandbh;precipitation;temperature;basal_area_m2ha;nb_trees_ha;height_minus_1_3;log_dbh;log_dbh2
603127401;15;1;28.9;17.5;2;RT1;3OUEST;0.997244137;959.7102;3.4037;28.033125;425;16.2;3.3978584804;11.545442253
603127901;12;1;12.4;14.5;2;FE3;3OUEST;0.5450360422;959.1658;3.0579;24.39125;600;13.2;2.595254707;6.735346994
603131203;15;1;19.3;16.8;2;MJ1;3OUEST;0.8172790356;992.2251;3.162;26.279375;600;15.5;3.010620886;9.0638381195
603131801;10;1;15.1;15.1;2;MJ1;3OUEST;0.8302374407;969.2997;2.7303;12.99;500;13.8;2.778819272;7.7218365464
603132401;11;1;24;15.3;2;FE3;3OUEST;0.9741432331;982.5991;2.8144;22.644375;475;14;3.2188758249;10.361161576
603132403;13;1;30.8;18.7;2;FE3;3OUEST;1.2794266771;985.3567;2.8014;27.309375;600;17.4;3.4594662898;11.96790701
603132404;10;1;26.7;17.7;2;FE3;3OUEST;1.2299839757;983.6144;2.8197;19.43;525;16.4;3.3214324132;11.031913275
603133001;14;1;10.4;9.9;2;FE3;3OUEST;0.6206889061;1014.4926;2.405;13.23;600;8.6;2.4336133554;5.9224739636
603133003;22;1;9.4;11.9;2;FE3;3OUEST;0.5768035031;1015.4044;2.4124;17.73;850;10.6;2.3418058061;5.4840544337
603133302;17;1;32.7;18.7;2;FE3;3OUEST;1.5795090233;967.4552;3.3555;26.088125;775;17.4;3.5174978374;12.372791036
603133601;10;1;10.9;15.1;5;FE3;3OUEST;0.4511792668;973.7854;3.4514;22.92;500;13.8;2.4765384001;6.1332424473
603133701;10;1;13.4;13;2;FE3;3OUEST;0.6232989948;995.7128;3.186;13.6125;375;11.7;2.6672282066;7.114106306
603133702;9;1;13;13.6;2;FE3;3OUEST;0.6361057252;1006.3199;3.0398;12.30125;375;12.3;2.6390573296;6.964623589
603134204;11;1;18.1;12.1;2;MJ1;4OUEST;0.8388501063;1009.235;2.4887;12.798125;350;10.8;2.9496883351;8.7006612739
603134204;7;1;16.5;13.1;2;MJ1;4OUEST;0.7646976107;1009.235;2.4887;12.798125;350;11.8;2.8622008809;8.1921938828
603134505;17;1;11.8;15.4;2;RT1;3OUEST;0.7130558853;962.6251;3.5542;9.67875;450;14.1;2.5494451709;6.4996706796
603136001;8;1;18.8;18.4;2;FE3;3OUEST;0.6784006674;980.0905;3.6913;21.110625;350;17.1;2.9856819377;8.9142966331
603137403;22;1;14.2;16.8;2;FE5;3OUEST;0.8464436911;979.9156;3.3504;24.314375;1100;15.5;2.7212954279;7.4054488056
603137404;20;1;14.7;14.7;2;FE2;3OUEST;0.8496489271;980.0507;3.3155;22.921875;975;13.4;2.7536607124;7.5826473188
603138701;13;1;41.6;21.3;5;FE2;3OUEST;1.7731891777;978.1286;3.5277;25.936875;600;20;3.7518542533;14.076410338
603140001;13;1;17;18.3;2;FE3;3OUEST;0.7017747795;983.1714;3.5024;29.9575;650;17;2.8903717579;8.3542488988
603140001;17;1;19.1;23.1;2;FE3;3OUEST;0.7884646052;983.1714;3.5024;29.9575;650;21.8;3.0007198151;9.0043194085
603140002;16;1;11.2;14.6;2;FE3;3OUEST;0.4780201052;983.2629;3.5039;31.25875;725;13.3;2.5014359517;6.2571818207
603140002;19;1;10.1;14.7;2;FE3;3OUEST;0.431071702;983.2629;3.5039;31.25875;725;13.4;2.4069451083;5.7933847545
603140703;13;1;23.4;19.1;2;FE3;3OUEST;1.2282676694;956.8958;4.1247;14.965625;525;17.8;3.1945831323;10.205361389
603140704;10;1;28.6;21.8;2;FE3;3OUEST;1.110542085;955.3764;4.1482;22.138125;425;20.5;3.3877743613;11.477015123
603140804;12;1;13.5;13.5;2;FE2;3OUEST;0.5305515794;967.6398;3.2189;24.154375;475;12.2;2.6741486494;7.1510709992
603140804;13;1;12;14;2;FE2;3OUEST;0.4716014039;967.6398;3.2189;24.154375;475;12.7;2.5649493575;6.5789652063
603140805;18;1;13.2;18.1;2;FE2;3OUEST;0.589080453;968.8391;3.2159;32.534375;825;16.8;2.6532419646;7.0396929228
603141401;11;1;43.1;26.9;2;FE3;3OUEST;1.5733273205;980.1146;3.8802;27.99625;475;25.6;3.7864597825;14.337277684
603141402;10;1;32.4;21.2;2;FE3;3OUEST;1.3404794192;979.7445;3.8935;19.500625;425;19.9;3.5085559;12.309964503
603141403;10;1;16.1;17.9;2;FE3;3OUEST;0.6726119204;982.9151;3.7071;18;400;16.6;2.8390784635;8.060366522
603141502;13;1;57.3;25.8;2;FE2;3OUEST;1.8623645353;982.4014;3.513;24.163125;325;24.5;4.0656020934;16.529120382
603141502;9;1;17.3;19.1;2;FE2;3OUEST;0.5622845805;982.4014;3.513;24.163125;325;17.8;2.9069010598;8.4500737717
603141503;11;1;22.8;20;2;FE2;3OUEST;0.9371303746;981.1313;3.3934;23.245;500;18.7;3.1696855807;10.04690668
603141504;18;1;45.2;21.9;2;FE3;3OUEST;2.0206528365;981.6618;3.5674;29.474375;750;20.6;3.8329797981;14.691734133
603141702;12;1;10.7;14;2;FE2;3OUEST;0.5166649226;974.4359;3.2665;18.526875;550;12.7;2.4595888418;6.0495772707
603141803;20;1;21.5;22.8;2;FE3;3OUEST;0.8896281382;979.8947;3.2036;41.285;900;21.5;3.1135153092;9.6939775807
603144001;15;1;21.5;20.8;2;FE2;3OUEST;0.9028449426;968.0626;3.067;27.836875;625;19.5;3.1135153092;9.6939775807
603144002;16;1;15;20.3;2;FE6;3OUEST;0.5878690666;967.8599;3.0673;38.350625;750;19;2.7725887222;7.6872482227
603144202;17;1;9.4;15.5;2;FE6;3OUEST;0.4435373839;970.5169;3.1749;29.985;850;14.2;2.3418058061;5.4840544337
603144203;19;1;10.3;12.4;2;FE6;3OUEST;0.5532712521;970.466;3.1508;20.415;750;11.1;2.4248027257;5.8796682587
603146902;16;1;22.4;17;2;MJ1;3OUEST;1.0340459581;961.8967;2.9973;27.641875;750;15.7;3.1527360224;9.9397444267
603147403;16;1;10.6;14.7;2;MJ2;3OUEST;0.604127842;960.4966;2.9429;17.53;725;13.4;2.4510050981;6.007425991
603148403;15;1;21;18.4;2;MJ1;3OUEST;1.0011909908;972.933;3.7905;23.32375;675;17.1;3.0910424534;9.5545434485
603148404;18;1;16.1;15.7;2;FE3;3OUEST;0.8538355359;972.5672;3.7979;23.73625;850;14.4;2.8390784635;8.060366522
603152101;15;1;23.9;20.5;2;MJ2;2OUEST;0.9475475356;946.4182;4.0338;27.481875;550;19.2;3.2148678035;10.335374994
603153701;9;1;25.4;17.9;2;FE3;3OUEST;1.0251010128;982.4614;3.4586;16.876875;350;16.6;3.2733640102;10.714911943
603159401;11;1;27.9;19.7;2;FE3;2OUEST;1.578388383;950.3411;4.1158;13.496875;550;18.4;3.3638415951;11.315430277
603160003;14;1;13.3;17.1;2;FE2;3OUEST;0.5290141995;961.3682;2.9026;22.339375;450;15.8;2.6602595373;7.0769808056
603160004;13;1;26.2;19.3;2;FE2;3OUEST;1.112424802;961.0751;2.9548;28.318125;650;18;3.3032169733;10.911242373
603161802;14;1;24.7;23.6;2;FE2;3OUEST;1.1303846726;979.0806;3.8191;22.5;600;22.3;3.2464909919;10.53970376
603161804;10;1;15.9;15.4;2;FE3;3OUEST;0.814102196;980.6158;3.2981;10.485625;350;14.1;2.8273136219;7.9937023167
603164102;11;1;31.4;14.5;2;MJ2;3OUEST;1.3315520021;961.2863;2.9803;20.745625;475;13.2;3.4781584228;12.097586014
603165001;13;1;13.9;16.3;2;FE2;3OUEST;0.5859733318;974.7983;3.2382;23.201875;525;15;2.701361213;7.2973524028
603165001;15;1;12.4;12.2;2;FE2;3OUEST;0.5227387996;974.7983;3.2382;23.201875;525;10.9;2.595254707;6.735346994
603168701;16;1;21.8;17.3;2;FE3;3OUEST;1.092584047;963.5834;2.6802;23.450625;750;16;3.126760536;9.7766314492
603170001;23;1;10.5;11.3;2;FE6;3OUEST;0.5061515994;972.7822;3.7726;28.729375;850;10;2.4423470354;5.9650590412
603170302;19;1;12.5;17.3;2;FE2;3OUEST;0.5686084436;959.2361;3.0889;22.77375;600;16;2.6026896854;6.7739935987
603174801;11;1;30.5;19.1;2;FE3;3OUEST;1.0994716846;982.7737;3.3966;18.131875;300;17.8;3.4499875458;11.902414066
603174801;7;1;32.7;21.4;2;FE3;3OUEST;1.1787778389;982.7737;3.3966;18.131875;300;20.1;3.5174978374;12.372791036
603174901;11;1;17.5;21.9;2;FE3;3OUEST;0.6370035032;970.2607;4.0437;25.1925;425;20.6;2.9177707321;8.513386045
603174901;13;1;21.7;22.6;2;FE3;3OUEST;0.789884344;970.2607;4.0437;25.1925;425;21.3;3.1223649245;9.7491627217
603174903;1;1;17.3;15;2;FE3;3OUEST;0.6340764716;973.3599;3.9961;19.00125;325;13.7;2.9069010598;8.4500737717
603174903;10;1;40.2;25.1;2;FE3;3OUEST;1.4734031305;973.3599;3.9961;19.00125;325;23.8;3.7184382564;13.826783066
603179203;10;1;17.4;15.7;3;FE3;2OUEST;0.8257577293;944.1431;4.0543;17.43625;500;14.4;2.9123506646;8.4817863937
603179203;11;1;10.5;13.9;3;FE3;2OUEST;0.498302078;944.1431;4.0543;17.43625;500;12.6;2.4423470354;5.9650590412
603182603;12;1;16.8;16.3;0;FE3;3OUEST;0.7192715564;986.281;2.9489;19.28125;450;15;2.8791984573;8.2897837565
603182604;8;1;26;18.4;0;FE3;3OUEST;0.8559817658;985.7144;2.9491;23.55;325;17.1;3.295836866;10.862540647
603184001;5;1;10.1;7.2;2;FE3;3OUEST;0.4503365825;981.1096;3.5993;8.88875;225;5.9;2.4069451083;5.7933847545
603184001;8;1;10.5;7.7;2;FE3;3OUEST;0.4681716946;981.1096;3.5993;8.88875;225;6.4;2.4423470354;5.9650590412
603186802;11;1;18.3;20.8;2;FE2;3OUEST;0.5900668982;981.826;3.5212;30.216875;400;19.5;2.9601050959;8.7622221788
603187303;10;1;13;14;2;FE2;3OUEST;0.5257417364;973.1988;3.3444;22.81;475;12.7;2.6390573296;6.964623589
603187804;13;1;9.2;10;2;MJ2;3OUEST;0.5285879913;977.0162;3.3227;14.87;625;8.7;2.3223877203;5.3934847234
603191402;22;1;15.5;18.4;1;FE2;3OUEST;0.8726572944;961.5699;3.3782;26.016875;1050;17.1;2.8033603809;7.8588294252
603192901;8;1;23.4;20.6;2;FE3;3OUEST;0.8848004925;986.4894;3.2776;17.853125;325;19.3;3.1945831323;10.205361389
603193403;14;1;22.6;21.3;2;FE3;3OUEST;0.916720794;961.3546;2.875;25.060625;525;20;3.161246712;9.9934807743
603193404;11;1;17.2;14.5;0;MJ1;3OUEST;0.6798011937;961.7238;2.8234;26.39625;525;13.2;2.9014215941;8.4182472666
603194401;15;1;46.3;20.9;2;FE2;3OUEST;2.0784654946;976.3385;3.5097;27.28125;700;19.6;3.8565102955;14.872671659
603195201;15;1;22.1;18.6;2;FE2;3OUEST;0.8310948055;974.0415;3.3309;41.651875;750;17.3;3.1398326175;9.8585488661
603195203;16;1;10.2;12;2;FE2;3OUEST;0.4197654583;974.9875;3.2835;38.25875;825;10.7;2.4159137783;5.8366393842
603198603;21;1;22.2;13.5;0;FE6;3OUEST;1.0679018358;975.5808;3.7987;30.5475;900;12.2;3.1441522787;9.8856935515
603198801;10;1;38.3;20.3;0;FE3;3OUEST;1.5528354101;980.4085;3.4783;22.695;475;19;3.6712245189;13.477889468
603198805;12;1;11.9;12.1;0;FE3;3OUEST;0.5112818157;980.4408;3.5723;22.336875;525;10.8;2.5572273114;6.539411522
603199301;14;1;35.2;21.5;2;FE3;3OUEST;1.4124564072;967.3885;3.1078;29.266875;600;20.2;3.5890591188;12.881345358
603200104;15;1;18.1;15.8;2;FE6;3OUEST;0.9772172789;946.3767;3.4648;20.208125;750;14.5;2.9496883351;8.7006612739
603200201;12;1;15.3;9.1;2;FE6;3OUEST;0.7051187449;955.6797;3.1953;20.338125;550;7.8;2.7911651078;7.7906026591
603200204;12;1;34.3;17.4;2;FE3;3OUEST;1.4596016182;955.7045;3.2369;27.1075;625;16.1;3.5638829639;12.701261781
603200503;17;1;24.4;18.9;2;FE6;3OUEST;1.2946439759;947.6865;3.1392;23.015625;825;17.6;3.234749174;10.463602219
603200602;7;1;10.8;11.8;2;FE3;3OUEST;0.5705199364;946.5828;3.2283;9.850625;350;10.5;2.4680995315;6.0915152973
603200603;13;1;24.5;16.6;2;FE5;3OUEST;1.2004969803;947.0574;3.1403;19.626875;600;15.3;3.2386784522;10.489038117
603200704;13;1;14.2;14.1;2;FE3;3OUEST;0.7382498197;938.5335;2.9849;16.708125;575;12.8;2.7212954279;7.4054488056
603200801;14;1;22;18;2;FE3;3OUEST;1.0738165745;958.2868;3.1846;22.2525;675;16.7;3.1354942159;9.8313239781
603200803;16;1;12.4;18.3;2;FE3;3OUEST;0.5082013098;958.4947;3.1865;33.9;725;17;2.595254707;6.735346994
603200803;17;1;12;17.4;2;FE3;3OUEST;0.4918077192;958.4947;3.1865;33.9;725;16.1;2.5649493575;6.5789652063
603200903;11;1;20.1;17.7;2;MJ1;3OUEST;0.7463352219;956.1682;3.2991;27.05875;475;16.4;3.0492730405;9.2980660754
603201003;10;1;26.2;19.1;2;FE2;3OUEST;1.0184072877;953.3784;3.3109;24.69125;475;17.8;3.3032169733;10.911242373
603201004;11;1;22.2;15.1;5;FE2;3OUEST;0.9755859566;953.3321;3.3475;17.284375;425;13.8;3.1441522787;9.8856935515
603201101;10;1;44;25.7;2;FE3;3OUEST;1.6261173878;957.4596;3.0791;23.00125;400;24.4;3.8066624898;14.490679311
603201604;12;1;12.1;17.2;2;MJ1;3OUEST;0.6061677587;941.8614;3.4483;11.735625;375;15.9;2.5726122302;6.618333687
603201703;9;1;29.4;20.2;2;FE3;3OUEST;1.2534898791;957.3537;3.0567;18.3625;425;18.9;3.4144426084;11.658418326
603201704;14;1;15.3;16;2;FE5;3OUEST;0.6499461502;957.331;3.0569;26.11375;600;14.7;2.7911651078;7.7906026591
603201802;20;1;9.1;10.6;2;FE6;3OUEST;0.4133382436;947.8325;3.1423;38.068125;1000;9.3;2.3125354238;5.3478200865
603201803;13;1;10.1;10.1;2;FE6;3OUEST;0.5272955474;947.932;3.1405;18.73;650;8.8;2.4069451083;5.7933847545
603201804;20;1;16.2;17.5;2;FE6;3OUEST;0.764886455;948.0482;3.1766;32.58875;925;16.2;2.8449093838;8.0935094021
603201901;13;1;37.2;22.8;2;FE2;3OUEST;1.4560730907;950.704;3.4165;28.195;550;21.5;3.6428355156;13.270250594
603202202;13;1;21.3;14.9;2;FE2;3OUEST;0.8215253972;955.4394;3.3262;30.358125;575;13.6;3.1045866785;9.6384584441
603202203;10;1;24.4;16.2;2;FE6;3OUEST;1.1110524439;955.7605;3.0618;17.045625;450;14.9;3.234749174;10.463602219
603202302;19;1;15;13.8;2;RT1;3OUEST;0.7136915871;956.6187;3.4288;24.285625;700;12.5;2.7725887222;7.6872482227
603202403;13;1;33.7;24.5;2;FE2;3OUEST;1.4153317428;947.8451;3.2709;27.83;625;23.2;3.546739687;12.579362407
603202501;9;1;66.3;21;5;FE2;3OUEST;2.0423847973;953.8584;3.1649;33.105625;400;19.7;4.2091602367;17.717029898
603202503;11;1;15.8;16.9;2;FE3;3OUEST;0.5306077189;955.2294;2.8302;29.596875;425;15.6;2.8213788864;7.9601788207
603202901;11;1;9.1;9.8;2;FE2;3OUEST;0.3253574304;953.8346;3.3142;30.72;500;8.5;2.3125354238;5.3478200865
603202904;12;1;9.3;14.2;2;FE2;3OUEST;0.3894924737;953.8398;3.3662;24.6275;550;12.9;2.3321438952;5.4388951481
603203002;10;1;11.6;12.6;2;MJ2;3OUEST;0.5085406833;958.4342;3.1594;18.389375;450;11.3;2.533696814;6.4196195451
603203004;5;1;16.3;13.1;2;FE2;3OUEST;0.4599641943;958.3808;3.1935;27.12375;275;11.8;2.8507065015;8.1265275577
603203102;13;1;15.6;12.8;2;FE6;3OUEST;0.630126542;947.4703;3.2739;26.475625;550;11.5;2.8094026954;7.8927435047
603203402;6;1;26.5;18.5;2;MJ1;3OUEST;0.7300452526;954.9589;3.44;23.284375;225;17.2;3.3141860047;10.983828874
603203501;21;1;24.4;20.3;2;FE3;3OUEST;0.9225288941;952.7667;3.1159;46.70125;850;19;3.234749174;10.463602219
603203502;7;1;21.6;17.3;2;FE3;3OUEST;1.0830997531;952.5198;3.1311;8.59;275;16;3.1179499063;9.7216116181
603203503;23;1;18.6;13.5;2;FE3;3OUEST;0.8566170295;952.1996;3.1574;28.6975;775;12.2;2.9755295662;8.8537761995
603203504;24;1;15.4;11.6;2;FE3;3OUEST;0.6874388327;952.353;3.1353;32.5175;825;10.3;2.7972813348;7.8247828662
603203804;22;1;12;11.3;2;FE6;3OUEST;0.8327975921;948.2009;2.988;17.53;1075;10;2.5649493575;6.5789652063
603204102;9;1;40.4;24.3;2;FE2;3OUEST;1.438311917;953.7461;3.2602;23.236875;375;23;3.7232808808;13.862820518
603204103;13;1;13.7;17;2;FE5;3OUEST;0.6049722861;953.7454;3.2658;22.1525;550;15.7;2.6878474938;7.2245241498
603204103;14;1;10.8;13.2;2;FE5;3OUEST;0.4769124591;953.7454;3.2658;22.1525;550;11.9;2.4680995315;6.0915152973
603204104;12;1;35.8;24;2;FE3;3OUEST;1.5449230673;954.1411;3.1036;21.086875;500;22.7;3.6054978452;12.999614712
603204602;20;1;12.3;13.4;2;FE6;3OUEST;0.5759934892;953.4092;3.376;26.86125;750;12.1;2.5877640352;6.696522702
603204603;14;1;40;21.5;2;FE2;3OUEST;1.441896584;953.6176;3.3344;34.754375;575;20.2;3.7135720667;13.790617495
603205002;16;1;9.6;12.9;2;FE6;3OUEST;0.4773137054;957.9477;3.0016;22.239375;700;11.6;2.3608540011;5.5736316146
603205003;13;1;10.2;12;2;FE3;3OUEST;0.5074696531;958.8441;2.9175;19.83125;625;10.7;2.4159137783;5.8366393842
603205604;10;1;27.5;17.5;2;FE3;3OUEST;1.1796180376;959.0786;2.9663;19.208125;450;16.2;3.3499040873;11.221857394
603205703;15;1;22.8;20;2;FE3;3OUEST;0.9380732507;955.6878;3.0846;25.518125;550;18.7;3.1696855807;10.04690668
603205802;12;1;10.8;9.8;2;FE5;3OUEST;0.4879132108;955.3366;2.8341;22.126875;575;8.5;2.4680995315;6.0915152973
603205804;16;1;21;17.9;2;FE6;3OUEST;0.9188494326;954.7213;2.9174;30.768125;750;16.6;3.0910424534;9.5545434485
603206001;11;1;30.6;20.2;2;FE3;3OUEST;1.1802576531;947.843;2.946;19.7975;375;18.9;3.4531571206;11.9242941
603206003;8;1;19;13.7;2;FE3;3OUEST;0.6816558676;948.2418;3.0277;19.83125;325;12.4;2.9957322736;8.9744118548
603206103;8;1;19.9;19.9;2;FE3;3OUEST;0.7871595998;957.7808;3.0322;16.31375;325;18.6;3.039749159;9.2400749495
603206201;13;1;31.4;22.2;2;FE3;3OUEST;1.130563245;947.9358;3.125;28.7775;475;20.9;3.4781584228;12.097586014
603206303;12;1;14.3;14.1;2;FE3;3OUEST;0.633149559;956.582;3.3077;24.038125;600;12.8;2.7278528284;7.4411810534
603206703;17;1;12.5;11;2;FE6;3OUEST;0.5600154771;939.1996;3.3581;24.45625;625;9.7;2.6026896854;6.7739935987
603206704;18;1;9.4;10.1;2;FE6;3OUEST;0.4127870753;939.2534;3.3572;33.600625;825;8.8;2.3418058061;5.4840544337
603206901;13;1;35.9;20.9;2;FE2;3OUEST;1.4438931272;956.6343;2.7988;27.9175;575;19.6;3.608211551;13.019190597
603206902;15;1;23.5;19.5;2;FE2;3OUEST;0.9482541143;956.4524;2.833;31.35375;650;18.2;3.1986731176;10.231509713
603206903;13;1;12.2;12.7;2;FE2;3OUEST;0.5734440846;956.4191;2.8141;22.218125;625;11.4;2.5802168296;6.6575188877
603207901;13;1;9.5;8.7;2;FE2;3OUEST;0.4319581711;958.5811;3.0949;20.89375;550;7.4;2.3513752572;5.5289656
603208001;16;1;14.7;17.2;2;FE3;3OUEST;0.7393381718;954.0758;3.1636;23.28625;750;15.9;2.7536607124;7.5826473188
603208002;10;1;19.8;22.9;2;FE3;3OUEST;0.6850196803;954.2601;3.0976;34.44875;525;21.6;3.0349529867;9.2109396315
603208101;13;1;12.6;13;2;FE2;3OUEST;0.4649665218;958.2425;3.3036;30.279375;525;11.7;2.6100697927;6.812464323
603208103;15;1;23.7;23.7;2;FE2;3OUEST;0.8462940575;958.5236;3.1721;36.956875;600;22.4;3.2068032436;10.283587043
603208301;13;1;20.3;15.4;2;FE2;3OUEST;0.7838061186;947.8996;3.1189;31.609375;600;14.1;3.0587070727;9.3556889567
603208402;11;1;20.1;17.6;2;FE3;3OUEST;0.8780482648;951.4186;3.0359;21.6075;525;16.3;3.0492730405;9.2980660754
603208501;17;1;18.9;13.9;5;MJ2;3OUEST;0.8226413302;938.2438;3.4712;27.983125;675;12.6;2.9907197317;8.9444045138
603208603;13;1;16.5;16.3;2;FE3;3OUEST;0.7896757396;958.0405;2.9523;22.288125;650;15;2.8622008809;8.1921938828
603209002;10;1;28.8;23.8;2;FE5;3OUEST;1.401664113;958.7518;3.0761;15.75;475;22.5;3.3945083935;11.522687234
603209402;13;1;23.3;15.1;2;FE3;3OUEST;1.0062600348;947.4115;3.2033;27.37125;650;13.8;3.1904763503;10.179139342
603209402;14;1;23.1;14.7;2;FE3;3OUEST;0.9976226096;947.4115;3.2033;27.37125;650;13.4;3.1822118405;10.126472198
603209801;15;1;16.5;16.3;2;MJ1;3OUEST;0.7696181195;954.2972;3.5859;26.1725;725;15;2.8622008809;8.1921938828
603209801;16;1;15.6;17.9;2;MJ1;3OUEST;0.7276389493;954.2972;3.5859;26.1725;725;16.6;2.8094026954;7.8927435047
603209901;6;1;32.6;23.2;2;FE3;3OUEST;1.1004597266;957.6915;3.3076;18.954375;275;21.9;3.514526067;12.351893475
603210101;19;1;14;16.1;2;FE3;3OUEST;0.7030521231;947.7479;3.3228;28.029375;900;14.8;2.7080502011;7.3335358917
603210101;21;1;16.9;17.6;2;FE3;3OUEST;0.8486843487;947.7479;3.3228;28.029375;900;16.3;2.8848007128;8.3220751528
603210201;18;1;11.6;12.8;2;FE2;3OUEST;0.5318321503;955.6366;3.4898;32.69375;875;11.5;2.533696814;6.4196195451
603210202;13;1;9.2;9.3;2;MJ2;3OUEST;0.4122372406;955.6988;3.4754;19.55875;500;8;2.3223877203;5.3934847234
603210203;12;1;20.5;16;2;FE2;3OUEST;0.9435221954;954.4159;3.3187;22.245625;600;14.7;3.0680529351;9.4129488128
603210502;11;1;23.5;24.1;2;RT1;3OUEST;0.7107626321;960.4313;2.8619;30.05;350;22.8;3.1986731176;10.231509713
603210502;13;1;13.7;18.4;2;RT1;3OUEST;0.4143594919;960.4313;2.8619;30.05;350;17.1;2.6878474938;7.2245241498
603210702;12;1;17.4;17.6;2;FE2;3OUEST;0.6379425279;953.8375;3.1736;20.45;350;16.3;2.9123506646;8.4817863937
603210702;13;1;20.5;17.3;2;FE2;3OUEST;0.7515989552;953.8375;3.1736;20.45;350;16;3.0680529351;9.4129488128
603210802;23;1;22.2;15.6;2;FE3;3OUEST;1.4822182625;951.2246;3.3237;18.94;1075;14.3;3.1441522787;9.8856935515
603210901;13;1;23.3;17.9;2;FE6;3OUEST;1.0271054151;952.7636;3.1056;24.250625;600;16.6;3.1904763503;10.179139342
603211002;17;1;28.1;18.1;2;FE2;3OUEST;0.9492838182;958.4587;3.0555;37.850625;550;16.8;3.3707381742;11.361875839
603211003;12;1;18;18;2;MJ1;3OUEST;0.6237758715;958.906;2.9639;35.97;550;16.7;2.9444389792;8.669720902
603211602;14;1;31.9;17.8;2;FE3;3OUEST;1.4546213913;957.7619;3.1058;24.551875;650;16.5;3.4934726578;12.204351211
603211702;13;1;27.6;20.1;2;MJ1;3OUEST;1.0537373957;949.5844;3.2108;24.246875;450;18.8;3.3534067178;11.245336615
603211703;17;1;15.6;12.6;2;FE5;3OUEST;0.5627116801;949.2364;3.2744;36.2175;600;11.3;2.8094026954;7.8927435047
603211802;11;1;9.2;15.4;2;MJ1;3OUEST;0.3661647394;959.1429;3.1915;27.269375;550;14.1;2.3223877203;5.3934847234
603211901;10;1;12.2;12.5;2;FE5;3OUEST;0.4544820644;954.7034;2.8054;26.8825;475;11.2;2.5802168296;6.6575188877
603211902;16;1;19.6;15.7;2;FE5;3OUEST;0.9446750403;954.8597;2.7824;20.285625;600;14.4;3.0252910758;9.1523860933
603212902;18;1;9.1;8.6;2;FE2;3OUEST;0.4673926717;950.0916;3.1337;25.30625;850;7.3;2.3125354238;5.3478200865
603213401;10;1;32.2;19.6;2;FE3;3OUEST;1.2890201071;953.6029;3.1058;22.054375;450;18.3;3.5025498759;12.267855633
603213802;12;1;11.5;9;2;FE3;3OUEST;0.5293747467;955.2092;2.8264;22.23875;600;7.7;2.5257286443;6.3793051847
603214201;18;1;12.9;12.2;2;FE2;3OUEST;0.5671122195;951.2062;3.471;31.494375;775;10.9;2.6318888401;6.9268388668
603214401;13;1;15.5;13.8;2;FE6;3OUEST;0.6560387945;936.1839;3.1844;25.209375;575;12.5;2.8033603809;7.8588294252
603215401;23;1;19.5;15.2;2;FE3;3OUEST;0.9416453592;953.3149;3.0853;35.365;1050;13.9;3.0204248861;9.1229664928
603215402;15;1;36.7;20.7;2;FE3;3OUEST;1.5279164156;954.0114;2.9524;28.320625;625;19.4;3.6296600945;13.174432401
603215601;11;1;17.7;16.2;5;FE3;3OUEST;0.7513874155;953.2322;3.4716;22.880625;525;14.9;2.9285235239;8.5762500298
603215902;11;1;56.8;25.3;2;FE3;3OUEST;2.0667892384;932.8928;3.5851;31.1425;525;24;4.0569887757;16.459157926
603216101;8;1;12.5;12;2;MJ1;3OUEST;0.5538652009;959.7218;3.0664;13.00125;325;10.7;2.6026896854;6.7739935987
603216101;9;1;32.6;19.7;2;MJ1;3OUEST;1.444480444;959.7218;3.0664;13.00125;325;18.4;3.514526067;12.351893475
603216901;14;1;19.5;19.4;2;FE5;3OUEST;0.8222164333;952.5413;3.3117;26.505625;600;18.1;3.0204248861;9.1229664928
603217401;18;1;13.9;15.4;2;FE6;3OUEST;0.5119600658;942.9704;3.3076;43.421875;750;14.1;2.701361213;7.2973524028
603217801;9;1;15.1;14.6;2;FE3;3OUEST;0.7453012597;958.2083;3.035;14.5075;450;13.3;2.778819272;7.7218365464
603217901;17;1;42.3;22.6;2;FE3;3OUEST;1.9231098497;949.8641;3.3797;25.64875;675;21.3;3.768152635;14.198974281
603218001;10;1;13.8;14.1;2;MJ1;3OUEST;0.527024947;935.7354;3.4081;25.57875;475;12.8;2.6946271808;7.2610156433
603230402;13;1;11.8;10.5;2;FE3;3OUEST;0.5536182213;967.0031;3.496;19.624375;550;9.2;2.5494451709;6.4996706796
603230403;8;1;20.4;16.1;2;FE3;3OUEST;0.4975853443;976.736;3.373;39.60375;300;14.8;3.063390922;9.3843639412
603230501;9;1;11.5;10.4;2;MJ1;3OUEST;0.4425213209;991.0633;3.4787;19.890625;375;9.1;2.5257286443;6.3793051847
603230502;16;1;13;11.4;2;MJ1;3OUEST;0.549442699;991.1082;3.4794;32.975625;750;10.1;2.6390573296;6.964623589
603230602;16;1;9.1;10.9;2;FE3;3OUEST;0.4440517387;1018.9977;3.2598;24.738125;750;9.6;2.3125354238;5.3478200865
603230701;17;1;14.8;12.8;2;FE3;3OUEST;1.0986957785;980.6019;3.4258;12.47;875;11.5;2.76000994;7.6176548691
603230702;21;1;11.2;11.8;2;FE5;3OUEST;0.7652671742;984.6746;3.3747;14.72;875;10.5;2.5014359517;6.2571818207
